RDATE,X2
12/14/2014,9809.235669
12/15/2014,575.1592357
12/16/2014,1378.025478
12/17/2014,1145.859873
12/18/2014,2416.56051
12/19/2014,5735.350318
12/20/2014,4273.248408
12/21/2014,850.955414
12/22/2014,344.5859873
12/23/2014,97.4522293
12/24/2014,95.54140127
12/25/2014,95.54140127
12/26/2014,96.49681529
12/27/2014,3585.66879
12/28/2014,957.0063694
12/29/2014,2326.751592
12/30/2014,102.2292994
12/31/2014,3886.624204
1/1/2015,2541.082803
1/2/2015,4258.917197
1/3/2015,4406.050955
1/4/2015,4963.057325
1/5/2015,3166.878981
1/6/2015,103.5031847
1/7/2015,5515.605096
1/8/2015,2717.515924
1/9/2015,1478.980892
1/10/2015,3301.592357
1/11/2015,2716.878981
1/12/2015,1466.878981
1/13/2015,3337.261146
1/14/2015,5536.624204
1/15/2015,16364.33121
1/16/2015,8314.012739
1/17/2015,21522.92994
1/18/2015,4994.585987
1/19/2015,5003.184713
1/20/2015,101.910828
1/21/2015,1496.496815
1/22/2015,2584.394904
1/23/2015,43519.74522
1/24/2015,53280.57325
1/25/2015,2144.904459
1/26/2015,1251.273885
1/27/2015,997.4522293
1/28/2015,4884.076433
1/29/2015,27460.82803
1/30/2015,37357.32484
1/31/2015,25091.40127
2/1/2015,26974.52229
2/2/2015,24242.67516
2/3/2015,22921.01911
2/4/2015,46907.00637
2/5/2015,54139.17197
2/6/2015,55788.21656
2/7/2015,57621.97452
2/8/2015,47615.6051
2/9/2015,11520.06369
2/10/2015,47281.84713
2/11/2015,50643.3121
2/12/2015,74108.59873
2/13/2015,81238.53503
2/14/2015,69829.61783
2/15/2015,53724.84076
2/16/2015,57927.07006
2/17/2015,35748.72611
2/18/2015,17826.43312
2/19/2015,35226.11465
2/20/2015,15584.71338
2/21/2015,3071.019108
2/22/2015,8273.566879
2/23/2015,12740.12739
2/24/2015,19927.70701
2/25/2015,28228.66242
2/26/2015,86631.84713
2/27/2015,79875.79618
2/28/2015,66046.17834
3/1/2015,70745.5414
3/2/2015,61949.04459
3/3/2015,40525.15924
3/4/2015,49882.16561
3/5/2015,76786.94268
3/6/2015,52334.07643
3/7/2015,27647.45223
3/8/2015,22942.03822
3/9/2015,39588.8535
3/10/2015,8777.388535
3/11/2015,19970.38217
3/12/2015,5672.292994
3/13/2015,12978.34395
3/14/2015,56313.69427
3/15/2015,46935.66879
3/16/2015,32506.05096
3/17/2015,15387.26115
3/18/2015,25298.40764
3/19/2015,24858.59873
3/20/2015,7546.496815
3/21/2015,605.0955414
3/22/2015,1632.165605
3/23/2015,1282.165605
3/24/2015,4762.738854
3/25/2015,14106.6879
3/26/2015,10986.30573
3/27/2015,14546.81529
3/28/2015,6659.55414
3/29/2015,4323.566879
3/30/2015,4449.681529
3/31/2015,3465.923567
4/1/2015,10335.03185
4/2/2015,12676.11465
4/3/2015,5514.968153
4/4/2015,5640.127389
4/5/2015,2865.286624
4/6/2015,5240.764331
4/7/2015,12317.51592
4/8/2015,28201.27389
4/9/2015,24564.64968
4/10/2015,11412.10191
4/11/2015,14185.98726
4/12/2015,28308.59873
4/13/2015,34582.80255
4/14/2015,6943.312102
4/15/2015,31076.11465
4/16/2015,13866.87898
4/17/2015,11095.5414
4/18/2015,41113.05732
4/19/2015,42751.59236
4/20/2015,8394.904459
4/21/2015,7597.770701
4/22/2015,30864.96815
4/23/2015,48693.63057
4/24/2015,57973.56688
4/25/2015,47417.51592
4/26/2015,27628.98089
4/27/2015,11609.55414
4/28/2015,10126.43312
4/29/2015,5704.140127
4/30/2015,14791.71975
5/1/2015,6912.101911
5/2/2015,7303.821656
5/3/2015,6808.917197
5/4/2015,7787.898089
5/5/2015,8278.343949
5/6/2015,21076.75159
5/7/2015,15925.47771
5/8/2015,5438.535032
5/9/2015,17099.68153
5/10/2015,42290.44586
5/11/2015,2721.656051
5/12/2015,656.6878981
5/13/2015,9473.566879
5/14/2015,14775.47771
5/15/2015,21207.00637
5/16/2015,19303.82166
5/17/2015,5827.388535
5/18/2015,4638.216561
5/19/2015,1604.458599
5/20/2015,9903.184713
5/21/2015,4620.382166
5/22/2015,8487.898089
5/23/2015,23057.64331
5/24/2015,5501.273885
5/25/2015,97.4522293
5/26/2015,990.7643312
5/27/2015,2104.140127
5/28/2015,13900
5/29/2015,32267.83439
5/30/2015,9286.305732
5/31/2015,6284.713376
6/1/2015,1240.127389
6/2/2015,2581.528662
6/3/2015,9151.592357
6/4/2015,13700.31847
6/5/2015,15503.50318
6/6/2015,13627.38854
6/7/2015,5153.821656
6/8/2015,11999.04459
6/9/2015,20999.68153
6/10/2015,56970.06369
6/11/2015,85609.23567
6/12/2015,67977.38854
6/13/2015,36846.49682
6/14/2015,861.1464968
6/15/2015,3737.579618
6/16/2015,3099.681529
6/17/2015,10589.49045
6/18/2015,13266.24204
6/19/2015,26334.71338
6/20/2015,4739.808917
6/21/2015,3600.636943
6/22/2015,10574.84076
6/23/2015,11555.73248
6/24/2015,7956.050955
6/25/2015,8611.146497
6/26/2015,4536.624204
6/27/2015,7331.847134
6/28/2015,7612.101911
6/29/2015,44256.36943
6/30/2015,25632.80255
7/1/2015,5339.808917
7/2/2015,1134.713376
7/3/2015,4856.050955
7/4/2015,793.6305732
7/5/2015,4649.681529
7/6/2015,1631.847134
7/7/2015,2675.796178
7/8/2015,1296.178344
7/9/2015,8108.280255
7/10/2015,41093.63057
7/11/2015,59810.19108
7/12/2015,63714.33121
7/13/2015,66111.46497
7/14/2015,56821.01911
7/15/2015,48606.6879
7/16/2015,65392.03822
7/17/2015,58241.40127
7/18/2015,24057.96178
7/19/2015,32848.72611
7/20/2015,48913.05732
7/21/2015,62894.58599
7/22/2015,70928.02548
7/23/2015,100016.879
7/24/2015,70088.21656
7/25/2015,75560.82803
7/26/2015,57421.97452
7/27/2015,74397.45223
7/28/2015,79758.9172
7/29/2015,68603.18471
7/30/2015,58568.15287
7/31/2015,62805.73248
8/1/2015,10517.19745
8/2/2015,63205.38217
8/3/2015,75703.82166
8/4/2015,79645.82803
8/5/2015,77989.07643
8/6/2015,86430.57325
8/7/2015,68780.89172
8/8/2015,33956.6879
8/9/2015,36918.15287
8/10/2015,30403.50318
8/11/2015,40498.72611
8/12/2015,64891.40127
8/13/2015,64892.67516
8/14/2015,65553.69427
8/15/2015,60289.17197
8/16/2015,41780.57325
8/17/2015,35443.94904
8/18/2015,48513.3758
8/19/2015,52569.10828
8/20/2015,65378.34395
8/21/2015,51036.30573
8/22/2015,55090.44586
8/23/2015,98368.47134
8/24/2015,94757.61146
8/25/2015,93094.90446
8/26/2015,99691.71975
8/27/2015,78886.6242
8/28/2015,64918.47134
8/29/2015,64463.3758
8/30/2015,86238.53503
8/31/2015,84255.09554
9/1/2015,9858.917197
9/2/2015,90286.01911
9/3/2015,83051.30573
9/4/2015,92937.89809
9/5/2015,103409.586
9/6/2015,88103.82166
9/7/2015,31621.97452
9/8/2015,6970.509554
9/9/2015,10680.57325
9/10/2015,8080.89172
9/11/2015,40439.17197
9/12/2015,58418.78981
9/13/2015,54127.70701
9/14/2015,74647.7707
9/15/2015,52733.72611
9/16/2015,53881.65605
9/17/2015,54021.01911
9/18/2015,30017.19745
9/19/2015,26630.06369
9/20/2015,29862.42038
9/21/2015,42890.66879
9/22/2015,40583.43949
9/23/2015,43248.40764
9/24/2015,47637.89809
9/25/2015,63375.79618
9/26/2015,47372.92994
9/27/2015,28736.94268
9/28/2015,26665.92357
9/29/2015,11426.0828
9/30/2015,5467.197452
10/1/2015,0
10/2/2015,32227.38854
10/3/2015,31421.97452
10/4/2015,5983.757962
10/5/2015,27386.94268
10/6/2015,45050.95541
10/7/2015,53019.64968
10/8/2015,21783.94904
10/9/2015,32464.01274
10/10/2015,30371.65605
10/11/2015,31142.67516
10/12/2015,17839.17197
10/13/2015,10493.63057
10/14/2015,17463.3758
10/15/2015,50712.10191
10/16/2015,61753.59873
10/17/2015,41893.05732
10/18/2015,47543.8535
10/19/2015,25174.84076
10/20/2015,23498.47134
10/21/2015,33911.1465
10/22/2015,59458.18471
10/23/2015,53044.36306
10/24/2015,56672.13376
10/25/2015,58635.73248
10/26/2015,26618.47134
10/27/2015,24350.95541
10/28/2015,45335.25478
10/29/2015,51064.77707
10/30/2015,59338.88535
10/31/2015,80615.09554
11/1/2015,19794.26752
11/2/2015,100329.9363
11/3/2015,78250
11/4/2015,89326.43312
11/5/2015,80016.87898
11/6/2015,79335.98726
11/7/2015,79562.42038
11/8/2015,82235.03185
11/9/2015,55056.05096
11/10/2015,54232.48408
11/11/2015,55013.69427
11/12/2015,61818.47134
11/13/2015,53348.08917
11/14/2015,51264.33121
11/15/2015,46111.1465
11/16/2015,42342.35669
11/17/2015,32986.94268
11/18/2015,40220.70064
11/19/2015,46362.42038
11/20/2015,59919.42675
11/21/2015,66463.05732
11/22/2015,29062.73885
11/23/2015,10882.48408
11/24/2015,27466.87898
11/25/2015,49835.03185
11/26/2015,57670.70064
11/27/2015,34893.63057
11/28/2015,34882.80255
11/29/2015,33187.26115
11/30/2015,37927.07006
12/1/2015,39826.75159
12/2/2015,46034.71338
12/3/2015,29861.46497
12/4/2015,41279.61783
12/5/2015,37834.3949
12/6/2015,34449.04459
12/7/2015,31788.21656
12/8/2015,23225.79618
12/9/2015,44249.04459
12/10/2015,38579.61783
12/11/2015,27479.61783
12/12/2015,16187.26115
12/13/2015,25320.38217
12/14/2015,25170.70064
12/15/2015,15451.27389
12/16/2015,36087.26115
12/17/2015,41728.66242
12/18/2015,49676.75159
12/19/2015,45843.94904
12/20/2015,39429.93631
12/21/2015,95.54140127
12/22/2015,3342.993631
12/23/2015,353.8216561
12/24/2015,4924.522293
12/25/2015,15725.47771
12/26/2015,2752.229299
12/27/2015,32.48407643
12/28/2015,3331.210191
12/29/2015,11246.81529
12/30/2015,48.40764331
12/31/2015,2832.484076
1/1/2016,54.45859873
1/2/2016,61.46496815
1/3/2016,68.78980892
1/4/2016,68.78980892
1/5/2016,2361.783439
1/6/2016,36985.98726
1/7/2016,39432.80255
1/8/2016,37285.03185
1/9/2016,29992.99363
1/10/2016,21547.45223
1/11/2016,17999.04459
1/12/2016,4799.363057
1/13/2016,4776.751592
1/14/2016,2868.471338
1/15/2016,15014.96815
1/16/2016,13414.64968
1/17/2016,18761.78344
1/18/2016,7051.273885
1/19/2016,17209.55414
1/20/2016,30671.97452
1/21/2016,13755.73248
1/22/2016,22458.9172
1/23/2016,10107.32484
1/24/2016,31049.68153
1/25/2016,15766.24204
1/26/2016,15040.12739
1/27/2016,15217.51592
1/28/2016,21561.1465
1/29/2016,40674.20382
1/30/2016,29668.78981
1/31/2016,23056.6879
2/1/2016,19366.24204
2/2/2016,6777.388535
2/3/2016,34455.41401
2/4/2016,60329.93631
2/5/2016,68982.16561
2/6/2016,57734.3949
2/7/2016,46681.21019
2/8/2016,16897.45223
2/9/2016,15537.89809
2/10/2016,8866.56051
2/11/2016,34972.61146
2/12/2016,50453.18471
2/13/2016,51580.89172
2/14/2016,59764.96815
2/15/2016,21682.16561
2/16/2016,13157.32484
2/17/2016,45087.26115
2/18/2016,52312.42038
2/19/2016,67942.67516
2/20/2016,52700.63694
2/21/2016,54288.53503
2/22/2016,42922.29299
2/23/2016,12107.96178
2/24/2016,12524.84076
2/25/2016,15735.66879
2/26/2016,21393.94904
2/27/2016,13783.12102
2/28/2016,15803.82166
2/29/2016,13500.31847
